game_id,start_at,completed_at,n_letters,first_guess,sort_on,model_params,word,turns,,,,,,,,
176cbd2bb96695,14:02.0,14:02.4,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ukiah,4,,,,,,,,
18d8cc63bd29bc,14:06.4,14:06.9,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",perot,3,,,,,,,,
198d97fc3a6517,14:11.1,14:11.5,5,einar,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",liven,3,,,,,,,,
0a1e1a883f584,14:15.5,14:15.9,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",tenor,3,,,,,,,,
18ddf233903b9,14:19.9,14:20.5,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mango,3,,,,,,,,
2fe8676f91957,14:24.5,14:25.1,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",cored,5,,,,,,,,
3a1a42cd20da8,14:29.2,14:29.7,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",sanji,5,,,,,,,,
44e85141bf531,14:34.1,14:35.0,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",silos,8,,,,,,,,
5a7c68d36c631,14:39.0,14:39.8,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mosse,6,,,,,,,,
69138c5031d86,14:43.8,14:44.2,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",norad,5,,,,,,,,
78a67f4fa7442,14:48.5,14:49.1,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",soars,6,,,,,,,,
869492caf8395,14:53.0,14:53.4,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",anent,5,,,,,,,,
9de65561ca5e0,14:57.3,14:57.8,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",loney,7,,,,,,,,
10921b54afcd96,15:01.8,15:02.2,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",crypt,3,,,,,,,,
115ef1d81bf02a,15:06.1,15:06.5,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",first,2,,,,,,,,
121890fa20b6f4,15:10.3,15:10.9,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",makes,4,,,,,,,,
13f360751cf93f,15:14.8,15:15.4,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",sword,3,,,,,,,,
14763f40ed0440,15:19.5,15:20.0,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",sheds,5,,,,,,,,
1537cf943c546b,15:24.0,15:24.4,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",creek,4,,,,,,,,
16426df1d707ce,15:28.4,15:28.8,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",henne,5,,,,,,,,
1787786868e3b4,15:32.9,15:33.7,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",waugh,4,,,,,,,,
18921f5ccf2255,15:37.7,15:38.6,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",touts,10,,,,,,,,
19ba1096e325fe,15:42.4,15:43.0,5,irena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",vader,8,,,,,,,,
060d0a8e18639,15:47.0,15:47.6,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",akeem,5,,,,,,,,
1dca92696e2b2,15:51.5,15:52.0,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",yuriy,5,,,,,,,,
2aa3191d184a0,15:56.0,15:56.7,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",digby,5,,,,,,,,
30f332f9e3b15,16:00.8,16:01.3,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",gapes,6,,,,,,,,
4ffdeba345e65,16:05.2,16:05.6,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",expat,3,,,,,,,,
5ca056966c219,16:09.6,16:10.1,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",betis,3,,,,,,,,
654415fadd75a,16:14.4,16:14.8,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",seale,8,,,,,,,,
7415e29a812db,16:19.0,16:19.9,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",micky,4,,,,,,,,
8b70340229178,16:23.8,16:24.3,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",bragg,4,,,,,,,,
9a6cf6fb6d500,16:28.5,16:29.1,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",roddy,5,,,,,,,,
1016a968caf9ed,16:33.1,16:33.7,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",tilts,9,,,,,,,,
1198d49ca778ec,16:38.4,16:39.0,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",bells,7,,,,,,,,
126006a9047796,16:43.1,16:43.7,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mulls,4,,,,,,,,
13ac1f81637a71,16:47.6,16:48.2,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",grift,3,,,,,,,,
1426c4d055e9cc,16:52.1,16:52.6,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",wazir,5,,,,,,,,
15adec3bbda255,16:56.7,16:57.1,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",stink,4,,,,,,,,
1637b9539ad89d,17:01.3,17:01.8,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",toned,3,,,,,,,,
17fd1aa4729eda,17:05.8,17:06.3,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",laced,5,,,,,,,,
18fb5960816459,17:10.4,17:10.9,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",inder,3,,,,,,,,
19a58d256d477e,17:15.0,17:15.4,5,earns,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",exalt,3,,,,,,,,
06b6a8749d373,17:19.5,17:20.0,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",tante,7,,,,,,,,
10d04c1262667,17:24.0,17:24.6,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",atlee,5,,,,,,,,
2d0af58a86760,17:28.5,17:29.1,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",dazed,10,,,,,,,,
3af3873b01555,17:33.0,17:33.6,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",miler,4,,,,,,,,
48e08abf9dbe8,17:37.4,17:38.4,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ulloa,5,,,,,,,,
5dbf5af444a54,17:42.2,17:42.7,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",eames,11,,,,,,,,
659979b6bccfc,17:46.5,17:47.0,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ghent,5,,,,,,,,
73b581cc693ec,17:50.9,17:51.3,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",press,8,,,,,,,,
8972ad01d335e,17:55.4,17:55.8,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",const,4,,,,,,,,
91865ac1a0f6c,18:00.1,18:00.7,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",havas,6,,,,,,,,
10a6ba6d80f985,18:04.8,18:05.3,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mercs,3,,,,,,,,
11967ee563ccc5,18:09.2,18:09.6,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",grunt,4,,,,,,,,
1285779130be12,18:13.5,18:14.2,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",usual,3,,,,,,,,
13f5865714a780,18:18.4,18:19.3,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",klopp,4,,,,,,,,
145993e94e568f,18:23.4,18:23.8,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ponce,3,,,,,,,,
15c7bbeb4b0719,18:28.1,18:28.8,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",shots,5,,,,,,,,
16a6b0c3b3cdbf,18:33.2,18:34.1,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",thoth,5,,,,,,,,
17d935de270e29,18:38.2,18:38.9,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",zooey,7,,,,,,,,
187b5fb90312c4,18:42.7,18:43.2,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",summa,6,,,,,,,,
190b3847b0b9ac,18:48.0,18:48.4,5,snare,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mused,4,,,,,,,,
0339d0b018f54,18:52.2,18:52.6,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",spans,3,,,,,,,,
107a149dfe638,18:56.3,18:57.2,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",billa,4,,,,,,,,
20fbbee04f68f,19:01.0,19:01.4,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",coors,5,,,,,,,,
334dadd96181c,19:05.2,19:05.6,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",snubs,4,,,,,,,,
4bf2d73f91f12,19:09.3,19:09.7,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",sewed,3,,,,,,,,
54e1ee33cc0df,19:13.3,19:13.7,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",demos,3,,,,,,,,
6ccff8cf612db,19:17.2,19:17.7,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",waley,8,,,,,,,,
750f27fa16252,43:17.9,43:18.5,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",whiny,4,,,,,,,,
8d9023aa47e58,43:22.3,43:23.0,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",cowed,7,,,,,,,,
94b628ce21106,43:49.9,44:04.1,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",joint,4,,,,,,,,
10b58c1a1a6d25,59:47.1,59:48.5,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",gitmo,4,,,,,,,,
118bcbfada8569,00:03.7,00:14.2,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",renew,3,,,,,,,,
12f03883ca925e,00:54.5,00:55.7,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",amani,6,,,,,,,,
13a7470e38581c,01:02.2,01:02.9,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",bugsy,4,,,,,,,,
144eea637d27aa,18:57.9,18:58.6,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",lusty,3,,,,,,,,
154eab64aa9d09,19:04.0,19:04.6,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",adama,6,,,,,,,,
162cec3710dafa,35:49.9,35:50.4,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",duals,5,,,,,,,,
171a3e631e9755,35:54.5,35:55.1,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",value,3,,,,,,,,
1879986189f53b,36:17.2,36:32.1,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",lathe,6,,,,,,,,
19b05b3a7e09c9,37:00.6,37:01.6,5,nears,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",rarer,12,,,,,,,,
03e525b4afa12,37:07.6,37:08.1,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",munro,3,,,,,,,,
16c6a95eab22c,37:12.4,37:12.9,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",caren,7,,,,,,,,
27d7c2281c683,37:16.9,37:17.4,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mbeki,4,,,,,,,,
3fc523e2ce313,37:21.9,37:22.4,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",carin,6,,,,,,,,
427c921ece045,37:27.1,37:27.8,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",bunce,5,,,,,,,,
5d94d39338647,37:32.3,37:32.8,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",creat,3,,,,,,,,
65c328f6640be,37:37.1,37:37.5,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",marni,3,,,,,,,,
7c917cf2194e9,37:42.1,37:42.8,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",makar,5,,,,,,,,
89c269a74c9f2,37:47.3,37:48.2,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",veils,4,,,,,,,,
9ebf04a81ab39,37:52.7,37:53.3,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mated,6,,,,,,,,
1026e80d1aea90,37:57.8,37:58.3,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",areal,3,,,,,,,,
11360341cd28c3,38:03.2,38:03.9,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",pasty,5,,,,,,,,
12f334eabb9c3e,38:09.1,38:10.0,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",serfs,6,,,,,,,,
139d46c412f28b,38:15.2,38:15.7,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",bruna,5,,,,,,,,
14e141dc2fcfe9,38:21.1,38:21.8,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",nymph,3,,,,,,,,
157ed2cccdb8a5,38:27.0,38:27.5,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",aruna,3,,,,,,,,
16489d766dbdc3,38:32.5,38:33.2,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",nobel,5,,,,,,,,
17bdf89665ebab,38:37.9,38:38.6,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",layed,5,,,,,,,,
18d58745c06628,38:43.3,38:44.3,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",dopey,5,,,,,,,,
1975807a354648,38:48.9,38:49.9,5,arent,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",pecos,4,,,,,,,,
04563df6d995d,38:54.5,38:55.0,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mehta,4,,,,,,,,
128898c28c861,38:59.7,39:00.4,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mules,5,,,,,,,,
2bd9872566ecb,39:05.5,39:06.3,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",magee,6,,,,,,,,
382f3928319c2,39:11.5,39:12.2,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",solus,4,,,,,,,,
4362cfecdff6d,39:17.4,39:18.1,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",choir,3,,,,,,,,
546e84d52e5d4,39:23.2,39:24.0,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",above,3,,,,,,,,
616a90a99c991,39:28.7,39:29.5,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",heard,4,,,,,,,,
7d0bd12745b23,39:34.2,39:34.9,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",grift,5,,,,,,,,
84f35827903e5,39:39.4,39:40.0,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",chugs,4,,,,,,,,
94fda67501fef,39:44.6,39:45.2,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",peice,4,,,,,,,,
10e3711c5d9b6e,39:49.7,39:50.2,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",sleet,5,,,,,,,,
111d4be0fb1d79,39:54.9,39:55.9,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",daoud,4,,,,,,,,
12cef86ca9aefa,40:00.9,40:01.8,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",gehry,3,,,,,,,,
13d810367ee72c,40:07.0,40:07.7,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",creed,6,,,,,,,,
146c9fa22d54dd,40:13.0,40:13.8,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",laban,5,,,,,,,,
1550a590792dea,40:19.0,40:19.8,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",yalta,5,,,,,,,,
1677266184278a,40:24.8,40:25.4,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",scoop,4,,,,,,,,
17a939deac1f3a,40:30.1,40:30.7,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",negan,12,,,,,,,,
18c0be223c6693,40:35.4,40:36.0,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",troon,4,,,,,,,,
192f41eb3abb01,40:40.6,40:41.3,5,siena,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",celts,6,,,,,,,,
0d8c522ef0e82,40:45.9,40:46.3,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",innit,4,,,,,,,,
175a8dcc6c999,40:51.1,40:51.9,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",leddy,6,,,,,,,,
20e0ec66eafcd,40:56.9,40:57.6,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",lowen,5,,,,,,,,
3db75468f138e,41:03.3,41:04.6,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mopar,5,,,,,,,,
4e554492e0fec,41:10.3,41:11.3,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",jelly,5,,,,,,,,
5fdac5a11d86a,41:16.9,41:17.6,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",grift,5,,,,,,,,
694f0b49666e4,41:22.6,41:23.3,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",bulge,4,,,,,,,,
765d28c150c74,41:28.1,41:28.5,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",enact,2,,,,,,,,
83acf381defd1,41:33.1,41:33.7,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",vegan,5,,,,,,,,
992e9213b0156,41:38.2,41:38.7,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",arlen,4,,,,,,,,
104954f19aba18,41:43.2,41:43.8,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",ricks,9,,,,,,,,
1115cd83869d5e,41:48.5,41:49.3,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",moocs,7,,,,,,,,
12c1d02a50d60f,41:54.2,41:54.8,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",mayne,6,,,,,,,,
1316d9507bf19d,41:59.8,42:00.4,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",usman,4,,,,,,,,
1420d5cf413753,42:05.7,42:06.5,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",sadat,5,,,,,,,,
1506632611926a,42:11.7,42:13.0,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",gamal,6,,,,,,,,
1613ebff56e680,42:18.2,42:19.3,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",topaz,5,,,,,,,,
1703e4a6935b9a,42:24.3,42:25.2,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",chuck,4,,,,,,,,
1892714f8ec56b,42:30.0,42:30.6,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",tesla,3,,,,,,,,
19545e4aaef4d8,42:35.4,42:36.2,5,anise,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",hamed,5,,,,,,,,
0123865e27b0d,42:41.2,42:41.9,5,eason,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",krebs,7,,,,,,,,
19fd0473d13bb,42:46.7,42:47.4,5,eason,model_rank,"{'freq': 1, 'letter_score_by_word': 1, 'letter_score_by_freq': 1, 'distinct_letters': 1}",paves,7,,,,,,,,
